description,url,price,images,manufacturer,name
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=448,"368,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-pink-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-pink_2-86x86.jpg",Samsung,Samsung Galaxy S7 (32GB) Pink
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=450,"388,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-white_2-86x86.jpg",Samsung,Samsung Galaxy S7 (32GB) White
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=455,"430,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-white_2-86x86.jpg",Samsung,Samsung Galaxy S7 (32GB) White Duos
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=451,"445,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-black-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-32gb-black_2-86x86.jpg",Samsung,Samsung Galaxy S7 (32GB) Black Duos
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7 Edge. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=461,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-black_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-black-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Black Duos
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=458,"484,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-pink_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-pink-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Pink
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7 Edge. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=456,"450,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-black_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-black-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Black
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=460,"450,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-white_2-86x86.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) White
"Το Galaxy A8 σας υπόσχεται καθηλωτική εμπειρία θέασης με την οθόνη Infinity. Είναι μια όμορφη και μεγάλη οθόνη σχεδόν χωρίς πλαίσια, που απλώνεται από άκρη σε άκρη.",https://mxstore.gr/index.php?route=product/product&product_id=441,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-a8-2018_silver_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-a8-2018_silver-488x488.jpg",Samsung,Samsung Galaxy A8 Dual 2018 64GB Grey EU
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=465,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-white_2-86x86.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) White Duos
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=462,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-gold_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-gold-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Gold Duos
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=457,"450,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-gold_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-gold-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Gold
,https://mxstore.gr/index.php?route=product/product&product_id=466,"707,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-black-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-black_2-86x86.jpg",Samsung,Samsung Galaxy Note 8 64GB Black EU
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=459,"450,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-silver_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-silver-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Silver
,https://mxstore.gr/index.php?route=product/product&product_id=468,"747,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-orchid-gray_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-orchid-gray-488x488.jpg",Samsung,Samsung Galaxy Note 8 64GB Orchid Gray EU
,https://mxstore.gr/index.php?route=product/product&product_id=469,"660,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-black-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-black_2-86x86.jpg",Samsung,Samsung Galaxy Note 8 Dual 64GB Black EU
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=464,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-silver_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-silver-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Silver Duos
,https://mxstore.gr/index.php?route=product/product&product_id=473,"182,75","https://mxstore.gr/image/cache/catalog/products/huawei/huaweiblack2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweiblack1-488x488.jpg",Huawei,Huawei P8 Lite 16gb Black EU
,https://mxstore.gr/index.php?route=product/product&product_id=470,"660,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-gold-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-gold_2-86x86.jpg",Samsung,Samsung Galaxy Note 8 Dual 64GB Gold EU
,https://mxstore.gr/index.php?route=product/product&product_id=471,"723,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-orchid-gray_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-orchid-gray-488x488.jpg",Samsung,Samsung Galaxy Note 8 Dual 64GB Orchid Gray EU
,https://mxstore.gr/index.php?route=product/product&product_id=476,"149,00","https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbblack2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbblack1-488x488.jpg",Huawei,Huawei P8 Lite Dual 16GB Black EU
,https://mxstore.gr/index.php?route=product/product&product_id=477,"158,00","https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbwhite1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbwhite2-86x86.jpg",Huawei,Huawei P8 Lite Dual 16GB White EU
,https://mxstore.gr/index.php?route=product/product&product_id=478,"158,00","https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbgold2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweidualp8lite16gbgold1-488x488.jpg",Huawei,Huawei P8 Lite Dual 16GB Gold EU
,https://mxstore.gr/index.php?route=product/product&product_id=467,"709,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-gold-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-note8-gold_2-86x86.jpg",Samsung,Samsung Galaxy Note 8 64GB Gold EU
"Ανθεκτική σχεδίαση με εκλεπτυσμένη αίσθηση. Με πάχος μόλις 9,7 
χιλιοστά, το Galaxy Xcover 4 είναι πιο λεπτό από τις προηγούμενες γενιές
 των Xcover και διαθέτει αντιολισθητικό φινίρισμα, έτσι ώστε να μην 
γλιστρήσει από το χέρι σας ξαφνικά ενώ βρίσκεστε εν κινήσει.

",https://mxstore.gr/index.php?route=product/product&product_id=472,"187,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-xcover4-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-xcover4_2-86x86.jpg",Samsung,Samsung Galaxy Xcover 4 (16GB)
,https://mxstore.gr/index.php?route=product/product&product_id=480,"158,80","https://mxstore.gr/image/cache/catalog/products/huawei/Huaweip9lite2017singlesim16gbblack-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huaweip9lite2017singlesim16gbblack2-488x488.jpg",Huawei,Huawei P9 Lite 2017 Black 16GB
"Smartphone Huawei P9 Lite 2017 Dual Sim, με οθόνη 5.2 ιντσών, οκταπύρηνο
 επεξεργαστή χρονισμένο στα 2.1GHz και 1.7GHz, εμπρόσθια κάμερα 8MP, 
πίσω κάμερα 12MP, 3GB μνήμη, 16GB χωρητικότητα και αισθητήρα δακτυλικού 
αποτυπώματος στο πίσω μέρος.",https://mxstore.gr/index.php?route=product/product&product_id=479,"154,50","https://mxstore.gr/image/cache/catalog/products/huawei/huaweip9litedual2017black16gbfrontback-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweip9litedual2017black16gb-488x488.jpg",Huawei,Huawei P9 Lite Dual 2017 Black 16GB EU
,https://mxstore.gr/index.php?route=product/product&product_id=482,"158,80","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-lite-2017-16gb-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-lite-2017-16gb-white_2-86x86.jpg",Huawei,Huawei P9 Lite 2017 White 16GB
,https://mxstore.gr/index.php?route=product/product&product_id=475,"182,75","https://mxstore.gr/image/cache/catalog/products/huawei/huaweip8lite16gbgold2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huaweip8lite16gbgold1-488x488.jpg",Huawei,Huawei P8 Lite 16GB Gold EU
,https://mxstore.gr/index.php?route=product/product&product_id=474,"158,00","https://mxstore.gr/image/cache/catalog/products/huawei/HuaweiP8Lite16GBwhite1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/HuaweiP8Lite16GBwhite2-86x86.jpg",Huawei,Huawei P8 Lite 16GB White EU
,https://mxstore.gr/index.php?route=product/product&product_id=485,"293,20","https://mxstore.gr/image/cache/catalog/products/huawei/huaweip932gbpink-1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huawei-p9-32gb-pink-back-86x86.jpg",Huawei,Huawei P9 32GB Pink EU
,https://mxstore.gr/index.php?route=product/product&product_id=483,"293,20","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-32gb-black1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-32gb-black2-86x86.jpg",Huawei,Huawei P9 32GB Black EU
,https://mxstore.gr/index.php?route=product/product&product_id=484,"293,20","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-32gb-white1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-32gb-white2-86x86.jpg",Huawei,Huawei P9 32GB White
,https://mxstore.gr/index.php?route=product/product&product_id=489,"398,00","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-32gb-white1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-white-2-86x86.jpg",Huawei,Huawei P9 Dual White 32GB EU
" Η LG Electronics παρουσίασε στο MWC 2017 τη νέα της smartphone ναυαρχίδα G6, η οποία έρχεται με νέο format οθόνης που προσφέρει κινηματογραφική εμπειρία θέασης αλλά και νέο ευρυγώνιο φακό.

Πιο αναλυτικά, το LG G6 διαθέτει οθόνη FullVision QHD+ (2.880×1440 pixels) διαγωνίου 5,7 ιντσών, με αναλογία 18:9 κάτι που γίνεται για πρώτη φορά σε ένα smartphone. Σε σύγκριση με το συμβατικό λόγο διαστάσεων 16:9, η αναλογία 18:9 προσφέρει περισσότερο χώρο προβολής και μια πιο συναρπαστική εμπειρία, όταν οι χρήστες παρακολουθούν video ή παίζουν παιχνίδια.

Ωστόσο, παρά τη μεγάλη του οθόνη το LG G6 παραμένει μία συσκευή που χωράει άνετα στο ένα χέρι. Για του λόγου το αληθές, σύμφωνα με την LG, η ομάδα έρευνας εργονομίας του Pennsylvania State University, δοκίμασε το LG G6 για τη σταθερότητα και την άνεση της λαβής του, καθώς και τη μυϊκή κόπωση του κατόχου για μεγάλες χρονικές περιόδους χρήσης. ",https://mxstore.gr/index.php?route=product/product&product_id=492,"344,00","https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-black-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-black-2-86x86.jpg",LG,LG G6 H870 32GB Black
"
Δεν κάναμε κανέναν συμβιβασμό όσον αφορά τη σχεδίαση του Galaxy S7. Το αποτέλεσμα είναι ασύγκριτη ευκολία χρήσης και προηγμένες δυνατότητες που συνδυάζονται αρμονικά σε μια συσκευή με απόλυτα κομψή εμφάνιση. Είναι πανέμορφα στην όψη και υπέροχα στη χρήση.

 ",https://mxstore.gr/index.php?route=product/product&product_id=463,"479,00","https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-pink_2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/samsung/samsung-galaxy-s7-edge-32gb-pink-488x488.jpg",Samsung,Samsung Galaxy S7 Edge (32GB) Pink Duos
,https://mxstore.gr/index.php?route=product/product&product_id=487,"398,00","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-black-1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-black-2-86x86.jpg",Huawei,Huawei P9 Dual Black 32gb
,https://mxstore.gr/index.php?route=product/product&product_id=490,"398,00","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-pink-1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-pink-2-86x86.jpg",Huawei,Huawei P9 Dual Pink 32gb
" Η LG Electronics παρουσίασε στο MWC 2017 τη νέα της smartphone ναυαρχίδα G6, η οποία έρχεται με νέο format οθόνης που προσφέρει κινηματογραφική εμπειρία θέασης αλλά και νέο ευρυγώνιο φακό.

Πιο αναλυτικά, το LG G6 διαθέτει οθόνη FullVision QHD+ (2.880×1440 pixels) διαγωνίου 5,7 ιντσών, με αναλογία 18:9 κάτι που γίνεται για πρώτη φορά σε ένα smartphone. Σε σύγκριση με το συμβατικό λόγο διαστάσεων 16:9, η αναλογία 18:9 προσφέρει περισσότερο χώρο προβολής και μια πιο συναρπαστική εμπειρία, όταν οι χρήστες παρακολουθούν video ή παίζουν παιχνίδια.

Ωστόσο, παρά τη μεγάλη του οθόνη το LG G6 παραμένει μία συσκευή που χωράει άνετα στο ένα χέρι. Για του λόγου το αληθές, σύμφωνα με την LG, η ομάδα έρευνας εργονομίας του Pennsylvania State University, δοκίμασε το LG G6 για τη σταθερότητα και την άνεση της λαβής του, καθώς και τη μυϊκή κόπωση του κατόχου για μεγάλες χρονικές περιόδους χρήσης. ",https://mxstore.gr/index.php?route=product/product&product_id=491,"344,00","https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-blue-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-blue02-86x86.jpg",LG,LG G6 H870 32GB Blue
,https://mxstore.gr/index.php?route=product/product&product_id=486,"293,20","https://mxstore.gr/image/cache/catalog/products/huawei/huawei-p9-32gb-gold-back-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huawei-p9-32gb-gold-front-488x488.jpg",Huawei,Huawei P9 32GB Gold EU
" Η LG Electronics παρουσίασε στο MWC 2017 τη νέα της smartphone ναυαρχίδα G6, η οποία έρχεται με νέο format οθόνης που προσφέρει κινηματογραφική εμπειρία θέασης αλλά και νέο ευρυγώνιο φακό.

Πιο αναλυτικά, το LG G6 διαθέτει οθόνη FullVision QHD+ (2.880×1440 pixels) διαγωνίου 5,7 ιντσών, με αναλογία 18:9 κάτι που γίνεται για πρώτη φορά σε ένα smartphone. Σε σύγκριση με το συμβατικό λόγο διαστάσεων 16:9, η αναλογία 18:9 προσφέρει περισσότερο χώρο προβολής και μια πιο συναρπαστική εμπειρία, όταν οι χρήστες παρακολουθούν video ή παίζουν παιχνίδια.

Ωστόσο, παρά τη μεγάλη του οθόνη το LG G6 παραμένει μία συσκευή που χωράει άνετα στο ένα χέρι. Για του λόγου το αληθές, σύμφωνα με την LG, η ομάδα έρευνας εργονομίας του Pennsylvania State University, δοκίμασε το LG G6 για τη σταθερότητα και την άνεση της λαβής του, καθώς και τη μυϊκή κόπωση του κατόχου για μεγάλες χρονικές περιόδους χρήσης. ",https://mxstore.gr/index.php?route=product/product&product_id=493,"344,00","https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-white-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/Lg-g6-32gb-h870-white-2-86x86.jpg",LG,LG G6 H870 32GB White
,https://mxstore.gr/index.php?route=product/product&product_id=495,"657,30","https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-silver-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-silver-2-86x86.jpg",LG,LG V30 64GB H930 Silver
,https://mxstore.gr/index.php?route=product/product&product_id=494,"657,30","https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-blue-2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-blue-488x488.jpg",LG,LG V30 64GB H930 Blue
"

Το Nokia 8 υφίσταται μια απαιτητική διαδικασία κατεργασίας, ανοδίωσης και στιλβώματος 40 σταδίων ώστε η ξεχωριστή του σχεδίαση να ενσωματωθεί άψογα στο αλουμινένιο γυαλιστερό σώμα. Το εξαιρετικό στην κατασκευή του ενιαίου σώματος του Νοkia 8 είναι ότι έχει σχεδιαστεί για να ταιριάζει τέλεια στην παλάμη του χεριού σου.",https://mxstore.gr/index.php?route=product/product&product_id=497,"310,00","https://mxstore.gr/image/cache/catalog/products/nokia/nokia-8-matte-64gb-polished-copper-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/nokia/nokia-8-matte-64gb-polished-copper-2-86x86.jpg",Nokia,Nokia 8 Matte 64GB Polished Copper
,https://mxstore.gr/index.php?route=product/product&product_id=500,"33,70","https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-white-2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-white-1-488x488.jpg",Nokia,Nokia 216 Dual (Ελληνικό Μενού) White
,https://mxstore.gr/index.php?route=product/product&product_id=498,"33,70","https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-blue-2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-blue-1-488x488.jpg",Nokia,Nokia 216 Dual (Ελληνικό Μενού) Mint Blue
"Οθόνη: 6.1"", RAM: 6GB, Μνήμη: 128GB, Κάμερα: 40MP + 20MP, Selfie: 24MP, Πυρήνες CPU: 4+4 , Κατασκευαστής: Huawei",https://mxstore.gr/index.php?route=product/product&product_id=504,"800,00",https://mxstore.gr/image/cache/catalog/products/huawei/20180308140742_711e09a4-488x488.jpeg,Huawei,Huawei P20 Pro 128GB Blue EU
,https://mxstore.gr/index.php?route=product/product&product_id=488,"398,00","https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-gold-1-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/Huawei-p9-dual-32gb-gold-2-86x86.jpg",Huawei,Huawei P9 Dual Gold 32gb
"Οθόνη: 6.1"", RAM: 6GB, Μνήμη: 128GB, Κάμερα: 40MP + 20MP, Selfie: 24MP, Πυρήνες CPU: 4+4 , Κατασκευαστής: Huawei",https://mxstore.gr/index.php?route=product/product&product_id=506,"675,00",https://mxstore.gr/image/cache/catalog/products/huawei/20180327195311_huawei_p20_pro-488x488.jpeg,Huawei,Huawei P20 Pro 128GB Twilight Dual Sim EU
,https://mxstore.gr/index.php?route=product/product&product_id=499,"31,00","https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-black-2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/nokia/Nokia-216-Dual-black-1-488x488.jpg",Nokia,Nokia 216 Dual (Ελληνικό Μενού) Black
"Οθόνη: 5.84"", RAM: 4GB, Μνήμη: 64GB, Κάμερα: 16MP + 2MP, Selfie: 16MP, Πυρήνες CPU: 4+4 , Κατασκευαστής: Huawei",https://mxstore.gr/index.php?route=product/product&product_id=507,"295,00","https://mxstore.gr/image/cache/catalog/products/huawei/20180308140557_huawei_p20_lite-86x86.jpeg,https://mxstore.gr/image/cache/catalog/products/huawei/20180321131921_85c66f5d-488x488.jpeg",Huawei,Huawei P20 Lite Dual Black EU
,https://mxstore.gr/index.php?route=product/product&product_id=509,"572,00","https://mxstore.gr/image/cache/catalog/products/huawei/huawi-p20-black-488x488.jpeg,https://mxstore.gr/image/cache/catalog/products/huawei/20180403100347_7ea7f8a7-86x86.jpeg",Huawei,Huawei P20 Black EU
,https://mxstore.gr/index.php?route=product/product&product_id=511,"570,50","https://mxstore.gr/image/cache/catalog/products/huawei/huawei-p20-pink-488x488.jpeg,https://mxstore.gr/image/cache/catalog/products/huawei/huawei-p20-pink-back-86x86.jpeg",Huawei,Huawei P20 Pink EU
,https://mxstore.gr/index.php?route=product/product&product_id=496,"657,30","https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-black-2-86x86.jpg,https://mxstore.gr/image/cache/catalog/products/lg-phone/lg-v30-64gb-h930-black-488x488.jpg",LG,LG V30 64GB H930 Black
,https://mxstore.gr/index.php?route=product/product&product_id=513,"880,00",https://mxstore.gr/image/cache/catalog/products/apple/apple-apple-iphone8-64gb-productred-488x488.jpg,Apple,iPhone 8 256GB Red EU
,https://mxstore.gr/index.php?route=product/product&product_id=514,"818,00",https://mxstore.gr/image/cache/catalog/products/apple/product-red-iphone-8-and-8-plus-488x488.jpg,Apple,iPhone 8 Plus 64GB Red EU
,https://mxstore.gr/index.php?route=product/product&product_id=502,"245,00","https://mxstore.gr/image/cache/catalog/products/huawei/huawei-mate-10-lite-dual-64gb-gold-488x488.jpg,https://mxstore.gr/image/cache/catalog/products/huawei/huawei-mate-10-lite-dual-64gb-gold-2-86x86.jpg",Huawei,Huawei Mate 10 Lite Dual 64GB Gold EU
